document_link,Nomi_statuti,NOME ,PRO_COM,DROP
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/6fcefca71782969cc1256fac004034c8?OpenDocument,"Saxum Corvarium, Sassocorvaro",Sassocorvaro Auditore,41071,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/705831ddddb8b1f5c1256f3b004d2112?OpenDocument,"Thavodo, Tavodo (San Lorenzo Dorsino)",San Lorenzo Dorsino,22231,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/70781a768e3f22ecc1256f9a0049198c?OpenDocument,"Chiarentana (Chianciano Terme), Chiarantana",Chianciano Terme,52009,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/70956d4a706d076dc1256f9a0042772a?OpenDocument,"Bozzano (Mazzarosa), Bozano",Mazzarosa,46018,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/709edec84b28b656c1256f9a0047c91b?OpenDocument,"Settimo (piviere), Casellina (Scandicci)",Scandicci,48041,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/70bcd3e83d37e38fc1256fa2005a4ae1?OpenDocument,Gragnola (Fosdinovo),Fosdinovo,45008,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/70c6ae1964484c0ec1256f9a004234fa?OpenDocument,Biguglia,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7152bdd1ec254a27c1256f9a004059c5?OpenDocument,"Arbi, Arbe",Sale delle Langhe,4199,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/721a61a1fbda4545c1256fa400490ec0?OpenDocument,"Piranum, Pirano",#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7246e9c06d4c0df7c1256fac004023b4?OpenDocument,San Cassiano (Imola),Imola,037032,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/72c6c4d91a5c61a5c1256fa3005ee789?OpenDocument,Léaz,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/74371fad159f6895c1256fac00405493?OpenDocument,"Stevanacum, Stevanachum, Stephanagum, Stefanago (Staghiglione, fraz. di Borgo Priolo)",Borgo Priolo,18016,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/74c7dc3dcb58add2c1256fac0040302c?OpenDocument,"Sant'Ospizio, Saint'Hospice (Villefranche sur Mer)",Villefranche sur Mer,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/75242087302afb74c1256f9a0054e16e?OpenDocument,Conthey,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/75b74eb4f33443cac1256f9a00427897?OpenDocument,Brando,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/75c1a1aff6715961c1256f3b004d2220?OpenDocument,"Trilacum, Terlago, Terlacum",Vallelaghi,22248,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7644a1b02015b9a0c1256fa2005a485f?OpenDocument,"Giuvianum, Gioviano (Borgo a Mozzano)",Borgo a Mozzano,46004,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7677fcbfc968a8abc1256fa3005fbb0d?OpenDocument,Loyes,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/76f087c7a9cd720ec1256f9a004223ca?OpenDocument,Barbana d'Istria,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/76f7bc2bf9bc4f6bc1256fa4004921fd?OpenDocument,Pradibondo (Bondo),Bondo,022246,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/772760d37cdcc1f2c1256fa20059f9bd?OpenDocument,"Famagusta, Famagosta, Fama Augusta",#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/77394b4494325c72c1256fa2005a2e78?OpenDocument,Galciana (Prato),Prato,100005,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/776ddc1c7afde2b5c1256f9a00423317?OpenDocument,"Bergatto, Bergato",#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7775f557edfbd1f5c1256fa2005a4b95?OpenDocument,Grisignana d'Istria,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/77d0bb95e5e6e1a4c1256fac00402efd?OpenDocument,Santa Maria Oliveto (Pozzilli),Pozzilli,094038,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/77eac14810c2aba7c1256f9a0047cead?OpenDocument,Castella (Isola Capo Rizzuto),Isola di Capo Rizzuto,101013,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7853df6577416b62c1256fac004019fe?OpenDocument,"Saint Trivier de Courtes, Saint Trivier de Cortoux",#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/789b2ee5cb90b115c1256fa3005fe2ac?OpenDocument,Mègéve,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/791dbd84fac60cbdc1256fa3005ee662?OpenDocument,Laterina,Laterina di Pergine Valdarno,51042,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7a60a02ae3de269bc1256f9a00405f37?OpenDocument,"Axillianum, Assiano (Milano)",Milano,15146,
,"Montecalvo (Acquasanta e Valle Castellana), Montecalvi",Valle Castellana,067046,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7a9872a9f23d1161c1256fa300601f5c?OpenDocument,"Montecalvo (Acquasanta e Valle Castellana), Montecalvi",Acquasanta Terme,44001,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7b0df3b93ff76560c1256fa40048d661?OpenDocument,"Usonia, Osogna",#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7b1b322a69ceefc3c1256f3b004d20f0?OpenDocument,Taberna,Taverna,79146,uncertain
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7b8da4508388d67ac1256fa300602a58?OpenDocument,Monterolo (Pergola),Pergola,041043,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7c7d72381711f38bc1256f9a00427109?OpenDocument,"Bulsanum, Bozen, Botzen, Bolzano, Bolgiano",Bolzano,21008,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7dc9c0c006b136bcc1256fac003ef3d9?OpenDocument,"Rocca di Tintinnano, Rocca d'Orcia (Castiglione d'Orcia), Arcis de Tintinano",Castiglione d'Orcia,52007,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7e3189a4180b5385c125709000508d5a?OpenDocument,"Piediluco (Terni), Pedislucus",Terni,055032,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7e6b9798ca629e59c1256fac004041a6?OpenDocument,Serra Pistoiese (Marliana),Marliana,47007,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7eaeea6b811af905c1256fac004019b9?OpenDocument,Saint Jeoire en Faucigny,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7ecb917bc9cfb272c1256f3b004d21ad?OpenDocument,"Valsugana, Telvana",Borgo Valsugana,22022,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7f6634282d147087c1256f9a0047be76?OpenDocument,Capugnano (Porretta Terme),Alto Reno Terme,37062,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7f686e17318de8b8c1257091002b6491?OpenDocument,Pont-d'Ain,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7ff45ce55034e754c1256fa40047ea0e?OpenDocument,"Leynì, Leiniacum, Laynicum, Laniacum",#VALUE!,,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/80dee646ec8a15f0c1256fac00402b9b?OpenDocument,"Sanctus Romulus, San Romolo, San Remo",Sanremo,8055,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/80ede8a1cce0bcb6c1256f3b004d31b4?OpenDocument,Treschè Conca (Roana),Roana,24085,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/81c5367a51330047c1256f9a0040507d?OpenDocument,Albens,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/829fafbd720536ddc1256f9a0056dfa0?OpenDocument,Corniolo (Santa Sofia),Santa Sofia,40043,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/842d7ceabab668aac1256fa30068a01d?OpenDocument,Montreux,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/84314b3b87c71958c1256f9a0047afa9?OpenDocument,Calpuno (Lurago d'Erba),Lurago d'Erba,013136,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/84aa0219b2d1698ec1256fa400492156?OpenDocument,"Puschlev, Puschlavium, Postlacum, Postclavium, Poschiavo, Pesclavium",#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/851c8d54f58fedc1c1256f9a0045431a?OpenDocument,"Bulgherum, Bolghieri, Bolgheri (Castagneto Carducci), Bogori",Castagneto Carducci,49006,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/855b5b367ce73d6bc1256fa300602448?OpenDocument,"Montegnacco (Cassacco), Montagnacco",Cassacco,30019,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/8653ad1c535fb171c1256f3b004d2c93?OpenDocument,Traffiume (Cannobio),Cannobio,30019,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/86d9de34907ace06c1256f9a00406491?OpenDocument,"Avexa, Avesa (Verona)",Verona,23091,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/874ec9c5244c0e94c12571d50026f4e7?OpenDocument,Caviano,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/87dde75b16587e1ec1256f9a00404c66?OpenDocument,Abondance,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/8924295aca601ff6c1256fa400491dfa?OpenDocument,"Pont-Canavese, Pons in Canapicio",Pont Canavese,1199,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/892fd8f15cceb658c1256f9a00427225?OpenDocument,"Buonacquisto, Bonaquistum, Bonacquisto (Arrone)",Arrone,55005,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/895fbbb343ac9d86c1256fac00403f94?OpenDocument,"Sibenicum, Sebenico",#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/8b1dcbc1996d197ec1256f9a0047b654?OpenDocument,"Canavisium, Canavese, Canavasium, Canapicium",#VALUE!,,uncertain
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/8b75366876c988ecc1256f9a0054cccd?OpenDocument,"Cladrezis, Cladrecis (Prepotto)",Prepotto,30085,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/8c57ba690067929fc1256fac003efe97?OpenDocument,Rue,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/8cfabd866d368e8ec1256fa40048e85a?OpenDocument,Panicarola (Castiglione del Lago),Castiglione del Lago,54009,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/8d75e54cf75d79b3c1256f9a0042763e?OpenDocument,"Bueglio, Bovelium, Boveglio (Villa Basilica)",Villa Basilica,046034,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/8d8a626664692b00c1256f3b004d1f68?OpenDocument,"Thaium, Thaio, Taio",Predaia,22230,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/8fa5cc40824d391dc1256fa2005a53ee?OpenDocument,"Intrania, Intragna (Centovalli)",Centovalli,,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/8ff285f89d607db6c1257089002ca42a?OpenDocument,"Chambéry, Chamberiacum",#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/913aa227d662a06fc1256fa300602562?OpenDocument,Montello (Provincia di Treviso),Montello,16139,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/914e730f37e4b074c1256f9a0056e822?OpenDocument,Crana (Santa Maria Maggiore),Santa Maria Maggiore,103062,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/9177def7c21aaa78c1256f3b004d2e7c?OpenDocument,"Trogir, Traù, Tragurium",#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/91bed82555da193dc1256f9a0047b627?OpenDocument,Canari,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/91bf3026e24223f6c1256fac004029d5?OpenDocument,San Martino in Soverzano (Minerbio),Minerbio,037038,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/92c6824ce79d7c1fc1256f9a004224f3?OpenDocument,"Barchium, Barchi",Terre Roveresche,41070,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/9308681a2ccc3c6dc1256fa300600a63?OpenDocument,Miradolo (San Secondo di Pinerolo),San Secondo di Pinerolo,1254,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/9344c85454224b2cc1256f40003cfc63?OpenDocument,"Trsat, Tersatto (Fiume), Tarsatica",Fiume,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/9441e47925896295c1256fa400491ba6?OpenDocument,"Policastro Bussentino (Santa Marina), Policastro",Santa Marina,65127,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/9484feb85072b308c1256f9a0042836d?OpenDocument,Buia,Buja,30013,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/954cad3fc2cb779fc1256fa300600a74?OpenDocument,Miribel,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/955d875e2de9fc95c1256f9a0056d7a2?OpenDocument,"Ceneta, Ceneda (Vittorio Veneto)",Vittorio Veneto,026092,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/95631d1a50d371cec1256f9a0047bc32?OpenDocument,"Justinopolis, Capodistria",#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/95789f3158f4d32ec1256fa80054244d?OpenDocument,Borgo Panigale (Bologna),Bologna,37006,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/95ee4622999faf41c1256fa40048f718?OpenDocument,"Pelia, Pela, Peglia",#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/965e2a6ce1836c2ec1256fa2005a48ac?OpenDocument,Giudicarie,#VALUE!,,uncertain
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/965ebb928b2930cfc1256fac00405034?OpenDocument,Smarano,Predaia,22230,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/96781e45002f5417c1257a70004e2415?OpenDocument,"Usserum, Ossero, Osor, Ausserum, Abserum",#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/976d302aaf24bcdec1256fac00404024?OpenDocument,"Sermidium, Sermide, Sermedium, Sermedi",Sermide e Felonica,20061,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/9788ab1036850caac1256fa300601f07?OpenDocument,"Montebabbio (Castellarano), Monsbabulus",Castellarano,035014,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/97bee8c3e79ee493c1256fac00402f7c?OpenDocument,Santo Stefano d'Ombla,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/97f8ff0d81ec233ac1256fac00403b3e?OpenDocument,Scavolino (Pennabilli),Pennabilli,99024,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/99a502f52286642ac1256f9a004228ae?OpenDocument,Beaufort,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/9a0f85bc958f6c88c1256f9a0047d040?OpenDocument,Castelnuovo d'Elsa (Castelfiorentino),Castelfiorentino,48010,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/9a1657db8d295517c1256f9a00427f91?OpenDocument,Bresse,,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/9a3c80b865374020c1256fac003eedd7?OpenDocument,Rio Marina,Rio,49021,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/9ae85ff9344a25e2c1256fa400490bb1?OpenDocument,"Piena (Olivetta San Michele), Penna",Olivetta San Michele,8038,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/9fbc4c3b0f873daac1256f9a004921d3?OpenDocument,Cicignano (Collevecchio),Collevecchio,57021,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/a0c9256e0e3d9162c1256f9a0054cdb0?OpenDocument,Codiponte (Casola in Lunigiana),Casola in Lunigiana,45004,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/a0de2b7d566b4712c1256fac0040355e?OpenDocument,Saturnia (Manciano),Manciano,53014,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/a15e2e02e0050503c1256fa2005a2e5f?OpenDocument,Galata,,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/a18ab2ce75ee1433c1256f9a0047c4cd?OpenDocument,Casalecchio dei Conti (Castel San Pietro Terme),Castel San Pietro Terme,37020,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/a1c0ac52bb961c61c1256fa300601f17?OpenDocument,Montebello (Sogliano al Rubicone),Sogliano al Rubicone,40046,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/a2865c7cffd3cd11c1256f9a0047a5e0?OpenDocument,Caderzone,Caderzone Terme,22029,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/a329444ae81a2637c1256f9a00405b89?OpenDocument,Arcoveggio (Bologna),Bologna,37006,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/a3b7b01e921f639ec1256fa3005fe52b?OpenDocument,"San Donato a Menzano, Menzano (Pian di Scò)",Castefranco Piandiscò,51040,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/a3cf696c72e0c51dc1256fac004022b8?OpenDocument,San Bartolomeo (San Secondo di Pinerolo),San Secondo di Pinerolo,1254,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/a4a413814ccc1230c1256fa3005c61f9?OpenDocument,Fusine (Posina),Posina,24080,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/a4d51530764631d7c1256f9a0056d54c?OpenDocument,Cavalpone (Veronella),Veronella,23092,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/a4dce7aba0255d0ac1256fac003eedea?OpenDocument,Ripafratta (San Giuliano Terme),San Giuliano Terme,50031,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/a54b0f4f98d1b26bc1256fa30060211f?OpenDocument,"Montecorvino (Montecorvino Rovella e Montecorvino Pugliano), Mons Corvinus",Montercorvino Rovella,65073,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/a54b0f4f98d1b26bc1256fa30060211f?OpenDocument,"Montecorvino (Montecorvino Rovella e Montecorvino Pugliano), Mons Corvinus",Montecorvino Pugliano,65072,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/a6ee45625074c174c1256fa20059fc14?OpenDocument,Faverges,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/a7f98ba3b8960352c1256fa300601750?OpenDocument,"Monclassico, Monclasego",Dimaro Folgarida,22233,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/a813133c2c40d985c1256fa300602fe3?OpenDocument,Morges,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/a83663db3a1c291ec1256fac00405141?OpenDocument,"Sospitello, Sospello",#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/a8f3211902bc1b3ec1256fa3006017b3?OpenDocument,Mondelli (Ceppo Morelli),Ceppo Morelli,103021,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/aa047be66ce62b47c1256fac003ef970?OpenDocument,"Rotecastello (San Venanzo), Rotacastello",San Venanzo,55030,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/aa2c64b5efd67502c1256f9a004224e3?OpenDocument,Barbialla (Montaione),Montaione,48027,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/aae5eebb3fea7708c1256fa2005a278f?OpenDocument,"Patria Foriulii, Patria del Friuli, Frivoli, Friuli",#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/aaf1501baff605bbc1256f9a00491705?OpenDocument,"Chaumont, Calvus Mons",#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/aba3aaa8445f9a2dc1256fa40048cf78?OpenDocument,Orgia (Sovicille),Sovicille,52034,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/aca41ebbdd5b69f2c1256fac0040297a?OpenDocument,San Martino in Argine (Molinella),Molinella,37039,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ad0cd9298f69a916c1256f9a0047b223?OpenDocument,"Sasso d'Iddiano, Sasso Castagneto, Sassiddiano, Camurana, Camorana (Pavullo nel Frignano), Cammorana",Pavullo nel Frignano,36030,
